관광지명,주소,상세정보,해시태그_sub,평균별점,주소_동별,연락처,위도,경도,해시태그,상세페이지_url
Cafe 몽스파,제주특별자치도 제주시 서사로 28,"Cafe 몽스파는 제주 삼도일동에 위치한 애견카페다. 다양한 음료와 강아지를 위한 간식 및 음료를 판매하는 이곳은 5차 예방접종을 해야 입장이 가능하고 15kg 이하의 반려견만 가능하다. 다양한 강아지 용품들과 사료, 간식을 판매하는 공간이 있어 편하게 둘러볼 수 있다. 다양한 장애물들과 넓은 공간이 있어 마음껏 어울려 놀 수 있다. 애완견을 위한 포토존도 곳곳에 마련해 또 다른 즐거움을 제공한다. 또한, 셀프 스파 목욕과 미용, 호텔링이 가능해 편리하다. 야외 테라스도 개방되어 마음껏 뛰놀 수 있는 공간이다. 반려동물의 목욕과 미용, 놀이까지 한 번에 해보는 건 어떨까?","반려동물,반려동물동반입장,반려동물동반_식당카페,반려동물동반_관광지",별점(별점없음),삼도일동,(+82) 064-803-0661,33.5098306939312,126.519546932598,"['#반려동물', '#반려동물동반입장', '#반려동물동반_식당카페', '#반려동물동반_관광지']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000014318&menuId=DOM_000001718000000000#p56
minagrooming(미나그루밍),제주특별자치도 제주시 한림읍 한림해안로 116,"미나그루밍은 반려동물들이 편안하고 즐거운 시간을 보내기 적절한 장소다. 미용 서비스와 호텔링, 스파 목욕 서비스가 있어 반려동물이 힐링하기 적합하다. 다양한 서비스와 함께 정성스러운 손길을 제공해 반려동물의 마음을 편안하게 해준다. 또한, 반려묘의 무마취 미용도 제공해 반려묘에게도 편안한 서비스를 제공한다. 반려동물의 힐링이 필요하고 특별한 순간을 제공하기 위해 미나그루밍을 방문해보길 바란다.","미용서비스,호텔링,반려동물,반려동물동반입장,혼저옵서개,반려동물공간_기타",별점(별점없음),한림읍 한림리,(+82),33.4134758994744,126.259879733717,"['#미용서비스', '#호텔링', '#반려동물', '#반려동물동반입장', '#혼저옵서개', '#반려동물공간_기타']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_300000000012709&menuId=DOM_000001718000000000#p56
OK승마장,제주특별자치도 서귀포시 표선면 번영로 2595,"푸른 초원을 누비며 즐기는 승마체험
OK승마장은 제주의 전통과 역사를 보존하고 있는 성읍민속마을 인근에 자리 잡은 승마장이다. 이곳은 기승 경험이 전혀 없는 초보자를 위한 승마 체험, 제주도민을 위한 승마 강습, 외승 등 다양한 프로그램을 마련하고 있는 곳이다. 10만 평의 광활한 서귀포의 초원과 오름, 삼나무가 우거진 곳에서 말과 함께 교감하며 승마의 즐거움을 누리기에 제격이다.","서귀포,표선,성읍리,승마,이색체험",별점(별점없음),표선면 성읍리,(+82) 064-787-3066,33.4027748167943,126.783193857633,"['#서귀포', '#표선', '#성읍리', '#승마', '#이색체험']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_300000000015893&menuId=DOM_000001718000000000#p56
SM 디지털아트 뮤지엄,제주특별자치도 제주시 애월읍 애월해안로 516-7,"SM 디지털아트 뮤지움은 빌라드애월호텔 전시관으로 기간별로 다양한 전시를 만나볼 수 있다.
개관 후 첫 전시로, 2019년 11월 3일(일) ~ 2020년 11월 2일(월)까지 1년간 『알리사, 리턴 투 원더랜드 : Alisa, return to wonderland』 전시가 열린다.

알리사, 리턴 투 원더랜드는  ‘피지털 아트(Phygital Art)’전이다. 피지털은 물질세계인 몸(Physical)과 디지털(Digital)의 합성어로 사람의 활동에 반응하며 상호작용하는 대화형 미디어와 콘텐츠를 의미한다. 500평 규모의 공간, 4200만 화소의 컬러 프로젝션, 다수의 사용자가  동시에 참여하여 플레이할 수 있는 대화형 대형 스크린이 설치된 12개의 테마관으로 구성됐다. <이상한 나라의 앨리스>의 스토리텔링을 따라 교육적 효과와 재미를 세심하게 고려해 설계된 본 전시는 관람자들에게 즐거운 초현실적 경험을 제공한다.
전시 가격 은 성인 15,000원 / 청소년, 국가유공자 12,000원 /어린이 11,000원 이다.
 ","부모,커플,혼자,친구,아이,사계절,실내관광지,문화관광,어린이,어트랙션",별점(별점없음),애월읍 신엄리,(+82) 064-799-7578,33.4776700973418,126.360000440645,"['#부모', '#커플', '#혼자', '#친구', '#아이', '#사계절', '#실내관광지', '#문화관광', '#어린이', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000009500&menuId=DOM_000001718000000000#p56
THE WE,제주특별자치도 서귀포시 1100로 453-95,"ㆍ영상의학과 : X-ray / 골밀도 / 초음파 등

ㆍ진단검사의학과
- 건강검진: 혈액&소변검사 등
- 증진형검사(유전자검사, 텔로미어검사, 장내세균검사, NK세포활성도검사 등)
- 여성 & 남성 호르몬 검사 등

ㆍ성형외과 : 쁘띠시술(보톡스,필러,물광주사 등), 레이저 시술, 리프팅 시술(슈링크,울쎄라,에어젯), 눈&코 수술, 리본리프팅, 지방이식, 지방흡입수술 등

ㆍ내과 : 주사요법 / 혈액정화요법 / TMS(경두개자기자극치료술) / 내시경 등",의료관광,별점(별점없음),회수동,(+82) 064-730-1421,33.2858507894235,126.444618497938,['#의료관광'],https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000009471&menuId=DOM_000001718000000000#p56
WE호텔 웰니스센터,제주특별자치도 서귀포시 1100로 453-95,"“전문적인 편안함, WE호텔 웰니스센터”
 * WE호텔 웰니스센터는 <2021 제주 웰니스 관광지(힐링/명상)>로 선정된 관광지입니다.

‘WE호텔 웰니스센터’는 유네스코가 인정한 한라산의 아름다운 숲 자락에 놓인 5성 등급의 호텔과 한라의료재단 소속의 병원이 융합된 국내 최초 의료관광 콘셉트를 지닌 헬스리조트이다. 한국관광공사의 ‘추천 웰니스 관광지’로도 선정된 이곳은 제주의 깨끗한 물과 숲의 힘을 일찍이 알아챈 곳으로, 다른 호텔과는 다르게 헬스케어 전문 인프라를 확보한 웰니스센터를 운영한다.","웰니스,뷰티,스파,테라피,헬스케어,호텔,어트랙션,럭셔리트래블인제주",별점(별점없음),회수동,(+82) 064-730-1462,33.2858507894235,126.444618497938,"['#웰니스', '#뷰티', '#스파', '#테라피', '#헬스케어', '#호텔', '#어트랙션', '#럭셔리트래블인제주']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000010337&menuId=DOM_000001718000000000#p56
가마오름,제주특별자치도 제주시 한경면 청수서5길 63,"오름은 주소가 산지로 되어있어, 내비게이션 검색시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다.
또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다.
이에, 오름 방문시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.


한경면 수룽이마을(산양리 수룡동) 뒷산으로 마을 남동쪽 약 500m지점에 위치한 오름으로, 수룡동 마을안길로 들어가면 쉽게 오를 수 있다. 주봉인 남쪽봉우리를 중심으로 북쪽으로 뻗은 등성마루에는 언덕같은 봉우리가 솟아 있고, 완만한 동사면은 북동쪽으로 말굽형 화구를 이루며 얕고 넓게 벌어져 있으며 붉은송이로 이루어져 있다.

해송과 잡목이 어우러져 숲을 이루고 있으며, 풀밭에는 술패렝이꽃이 여기저기 보인다. 이 오름에는 일제시대때 일본군이 주둔했던 곳으로, 지금도 인공적으로 파인 수직굴이 여러개 산재해 있다.

- 오름명의 유래, 어원 : 오름산모양이 가마솥을 엎어 놓은 모양과 같이 생겼다하여 가마오름이라 부르고 있으나, 학자들의 어원적 해석에 의하면 '가마'는 '감'에서 나온 것이고, '감'은 북방어로 神(신) 또는 신성하고 거룩하다는 뜻으로 해석하고 있다. 즉, 가마오름은 신령스러운 산이라는 뜻으로 풀이하고 있다.","오름,걷기,등산,자연경관,도보여행,도보",별점(별점없음),한경면 청수리,(+82),33.3058185911377,126.249548049838,"['#오름', '#걷기/등산', '#자연경관', '#도보여행', '#도보']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500011&menuId=DOM_000001718000000000#p56
가마오름 진지동굴,제주특별자치도 제주시 한경면 청수서5길 63,"제주시 한경면 청수리 평화동 가마오름 기슭에 위치한 가마오름동굴진지는 땅굴로 된 일본군 군사기지를 재활용한 특수 박물관이다. 가마오름은 산방산과 모슬포, 알뜨르비행장, 고산해안가 등을 한눈에 조망할 수 있어 공격과 방어가 유리했기 때문에 일제가 미군의 상륙에 대비한 최전방 방어선으로 요새를 구축한 것이다. 총 길이 2㎞ 규모로 추정되는 땅굴진지는 일본군이 1945년 3월 제주도에 제58군사령부를 창설한 뒤 최후의 일전을 위해 구축한 제주지역 진지 가운데 최대 규모로 모두 17곳으로 이루어져 있으며 출입구는 33곳에 이른다.","친구,아이,문화유적지,동굴,오름,문화관광,역사유적,도보여행,도보,어린이,어트랙션",별점(별점없음),한경면 청수리,(+82) 064-722-2500,33.3058185911377,126.249548049838,"['#친구', '#아이', '#문화유적지', '#동굴', '#오름', '#문화관광', '#역사유적', '#도보여행', '#도보', '#어린이', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018729&menuId=DOM_000001718000000000#p56
가메오름,제주특별자치도 제주시 애월읍 고내리 125,"오름은 주소가 산지로 되어있어, 내비게이션 검색시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다.
또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다.
이에, 오름 방문시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.


높이는 낮지만 정상에서는 아름다운 경치를 선보이는 가메오름에 올라보자

가마 같다는 뜻으로 지어진 가메오름은 가마오름이라고 부르기도 하며, 가메는 가마(솥)의 제주 방언이라고 한다. 가메오름은 한림읍 금악리에 있는 누운오름과도 맞닿아있으며 오름을 오르는 데는 1분도 채 걸리지 않는다고 한다.

정상에는 낮고 작은 분화구가 있어 다른 오름의 분화구와는 달리 앙증맞고 귀여운 느낌을 물씬 풍긴다. 하지만 하늘로 뒤덮여있는 정상에서 이웃한 누운오름과 새별 오름, 이달 오름 등을 볼 수 있으며 한림의 비양도와 바다 또한 볼 수 있어 장관을 이룬다.","오름,걷기,등산,맑음,자연경관,도보여행,도보",별점(별점없음),애월읍 고내리,(+82) --,33.4643619920749,126.351247313808,"['#오름', '#걷기/등산', '#맑음', '#자연경관', '#도보여행', '#도보']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019536&menuId=DOM_000001718000000000#p57
가문이오름(감은이오름),제주특별자치도 서귀포시 표선면 남조로 1487-73,"오름은 주소가 산지로 되어있어, 내비게이션 검색시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다.
또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다.
이에, 오름 방문시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.


붉은오름과 마주하고 있는 가문이오름은 오름의 중턱에 삼나무와 해송이 숲이 우거져 있으며 그 위로는 낙엽수림이 우거져 있다. 이름도 숲이 우거져 검게 보인다고 하여 지어진 것으로 가문이오름이다. 말굽형의 분화구를 하고 있는 가문이 오름은 흰 노루귀, 분홍 노루귀 등의 생소한 야생화가 자라고 있으며, 분화구 내에 울창한 숲이 우거져 음산한 기운을 띠고 있어 '신령스러운 산'이라는 의미도 포함한다. 붉은오름뿐만 아니라 구두리 오름, 쳇망 오름 등 여러 오름과 함께 오름 군락이 형성되어 있다.","커플,혼자,친구,맑음,오름,가을,자연경관,도보여행,도보",별점(별점없음),표선면 가시리,(+82) 064-760-2913,33.4014287623403,126.675670597493,"['#커플', '#혼자', '#친구', '#맑음', '#오름', '#가을', '#자연경관', '#도보여행', '#도보']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500013&menuId=DOM_000001718000000000#p57
가세오름,제주특별자치도 서귀포시 표선면 녹산로 554,"오름은 주소가 산지로 되어있어, 내비게이션 검색시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다.
또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다.
이에, 오름 방문시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.


표선면에 위치한 가세 오름은 산봉우리가 두 갈래로 나누어진 말굽형의 오름이다. 또한 오름의 형태가 가위처럼 보인다 하여 가세오름으로 불린다고도 한다. ‘가세’는 제주도 방언으로 ‘가위’라는 뜻을 의미한다. 가세 오름에는 5개의 암설류인 봉우리인 염통 오름, 족은 염통, 달 모루, 진동산, 숨골왓이 있다. 하지만 이 봉우리들은 덤불로 가로막고 있으며 탐방로도 있지 않아 발견하는 것은 어렵다. 가세 오름 초행길은 안내 표지판이 있으나 탐방로가 복잡하여 헤맬 수 있으니 주의를 요한다. 또한 가시덤불로 인해 상처를 입을 위험이 있어 긴 바지를 입고 가는 것이 좋다.

북쪽 봉우리에는 이동통신사 기지국이 있고 남쪽 봉우리 정상에는 초소가 있어 이동위치를 쉽게 파악할 수 있다. 오름의 정상에 도착하여 경방 초소에 오르면 가시리의 오름군락들을 조망할 수 있다. 오름의 일부는 목장으로 사용되고 있어 때때로 소떼의 흔적도 찾아볼 수 있다.","오름,걷기,등산,자연경관,도보여행,도보",별점(별점없음),표선면 가시리,(+82) 064-787-3307,33.3931470723999,126.723166640003,"['#오름', '#걷기/등산', '#자연경관', '#도보여행', '#도보']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500015&menuId=DOM_000001718000000000#p57
