관광지명,group_1,group_1_tag,group_2,group_2_tag,group_3,group_3_tag,group_4,group_4_tag,group_5,group_5_tag,Group,group1,group2,group3,group4,group5
묵리해안포구,0.0,,0.0,,2.0,"['관광', '문화']",2.0,"['관광', '해변']",8.0,"['문화', '유적지', '관광', '역사', '유적', '포구', '해변', '화관']",8.0,0,0,0,0,1
문화공간 양,0.0,,0.0,,7.0,"['실내', '관광지', '관광', '박물관', '미술', '문화', '사계절']",2.0,"['관광', '관광지']",2.0,"['문화', '관광']",7.0,0,0,1,0,0
문화빳데리 충전소,0.0,,0.0,,6.0,"['실내', '관광지', '관광', '박물관', '미술', '사계절']",2.0,"['관광', '관광지']",1.0,['관광'],6.0,0,0,1,0,0
민속자연사박물관,0.0,,0.0,,8.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",3.0,"['관광', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",8.0,0,0,1,0,0
바이나흐튼 크리스마스 박물관,0.0,,0.0,,8.0,"['실내', '관광지', '관광', '박물관', '미술', '문화', '어린이', '겨울']",3.0,"['관광', '어린이', '관광지']",3.0,"['문화', '관광', '화관']",8.0,0,0,1,0,0
박물관은 살아있다,0.0,,0.0,,9.0,"['실내', '관광지', '관광', '박물관', '무장애', '테마', '문화', '사계절', '겨울']",3.0,"['관광', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",9.0,0,0,1,0,0
박성내,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
배령연대,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
백년초농장박물관,0.0,,0.0,,6.0,"['실내', '관광지', '관광', '박물관', '테마', '문화']",3.0,"['체험', '관광', '관광지']",3.0,"['문화', '관광', '화관']",6.0,0,0,1,0,0
법화사,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
본초족욕,0.0,,0.0,,3.0,"['관광지', '관광', '안전']",3.0,"['체험', '관광', '관광지']",1.0,['관광'],3.0,0,0,1,1,0
봉쥬르봉봉,0.0,,0.0,,1.0,['관광'],2.0,"['체험', '관광']",1.0,['관광'],2.0,0,0,0,1,0
북촌국민학교,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
불카분낭 (불타버린 나무),0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
브레이브독스,0.0,,0.0,,2.0,"['카페', '음식']",0.0,,1.0,['카페'],2.0,0,0,1,0,0
브릭캠퍼스,0.0,,0.0,,6.0,"['실내', '관광지', '관광', '테마', '어린이', '겨울']",4.0,"['관광', '어린이', '관광지', '캠핑']",1.0,['관광'],6.0,0,0,1,0,0
비자림농원,0.0,,0.0,,2.0,"['관광', '어린이']",3.0,"['체험', '관광', '어린이']",1.0,['관광'],3.0,0,0,0,1,0
빛의 벙커,0.0,,0.0,,6.0,"['실내', '관광지', '관광', '미술', '문화', '안전']",2.0,"['관광', '관광지']",3.0,"['문화', '관광', '화관']",6.0,0,0,1,0,0
빠우사,0.0,,0.0,,4.0,"['카페', '관광지', '관광', '음식']",3.0,"['체험', '관광', '관광지']",2.0,"['관광', '카페']",4.0,0,0,1,0,0
산지항 옛터,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
삼밭구석 & 동광리4·3희생자위령비,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
서귀포시립기당미술관,0.0,,0.0,,8.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",3.0,"['관광', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",8.0,0,0,1,0,0
서귀포예술의전당,0.0,,0.0,,8.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '사계절']",3.0,"['관광', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",8.0,0,0,1,0,0
서귀포의료원,0.0,,0.0,,1.0,['관광'],1.0,['관광'],1.0,['관광'],1.0,0,0,1,1,1
서귀포천문과학문화관,0.0,,0.0,,6.0,"['실내', '관광지', '관광', '박물관', '미술', '겨울']",2.0,"['관광', '관광지']",1.0,['관광'],6.0,0,0,1,0,0
서귀포호텔  카라반,0.0,,0.0,,2.0,"['관광', '무장애']",3.0,"['관광', '캠핑', '무장애']",1.0,['관광'],3.0,0,0,0,1,0
서복전시관,0.0,,0.0,,7.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '사계절']",3.0,"['관광', '관광지', '무장애']",1.0,['관광'],7.0,0,0,1,0,0
서부두명품횟집거리,0.0,,0.0,,3.0,"['관광지', '관광', '사계절']",3.0,"['체험', '관광', '관광지']",1.0,['관광'],3.0,0,0,1,1,0
선흘1리,0.0,,0.0,,2.0,"['문화', '사계절']",0.0,,4.0,"['문화', '유적지', '역사', '유적']",4.0,0,0,0,0,1
성김대건신부표착기념관,0.0,,0.0,,8.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '사계절']",3.0,"['관광', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",8.0,0,0,1,0,0
성클라라수도원 금악성당,0.0,,0.0,,2.0,"['실내', '사계절']",0.0,,0.0,,2.0,0,0,1,0,0
세계자동차 & 피아노박물관,0.0,,0.0,,9.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '사계절', '안전']",3.0,"['관광', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",9.0,0,0,1,0,0
세계조가비박물관,0.0,,0.0,,8.0,"['실내', '관광지', '관광', '박물관', '미술', '문화', '사계절', '안전']",2.0,"['관광', '관광지']",3.0,"['문화', '관광', '화관']",8.0,0,0,1,0,0
세리월드 테마파크,0.0,,0.0,,6.0,"['실내', '관광지', '관광', '테마', '어린이', '겨울']",5.0,"['체험', '레저', '관광', '어린이', '관광지']",1.0,['관광'],6.0,0,0,1,0,0
세인트포골프장,0.0,,0.0,,2.0,"['관광', '무장애']",4.0,"['체험', '레저', '관광', '무장애']",1.0,['관광'],4.0,0,0,0,1,0
소라의성,0.0,,0.0,,5.0,"['실내', '카페', '관광지', '관광', '문화']",2.0,"['관광', '관광지']",4.0,"['문화', '관광', '카페', '화관']",5.0,0,0,1,0,0
소암기념관,0.0,,0.0,,7.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '사계절']",3.0,"['관광', '관광지', '무장애']",1.0,['관광'],7.0,0,0,1,0,0
손방둥이 ,0.0,,0.0,,1.0,['관광'],2.0,"['체험', '관광']",1.0,['관광'],2.0,0,0,0,1,0
솔담한방병원,0.0,,0.0,,2.0,"['관광', '무장애']",2.0,"['관광', '무장애']",1.0,['관광'],2.0,0,0,1,1,0
송령이골,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
수목원테마파크,0.0,,0.0,,7.0,"['실내', '관광지', '관광', '무장애', '테마', '어린이', '안전']",4.0,"['관광', '어린이', '관광지', '무장애']",1.0,['관광'],7.0,0,0,1,0,0
쉼터마을 유수암리 농어촌체험마을,0.0,,0.0,,3.0,"['관광', '사계절', '어린이']",5.0,"['체험', '관광', '마을', '어린이', '산책']",1.0,['관광'],5.0,0,0,0,1,0
스위트몽키,0.0,,0.0,,4.0,"['실내', '관광지', '관광', '어린이']",4.0,"['체험', '관광', '어린이', '관광지']",1.0,['관광'],4.0,0,0,1,1,0
스위트호텔 아로마,0.0,,0.0,,1.0,['겨울'],1.0,['체험'],0.0,,1.0,0,0,1,1,0
스타빌,0.0,,0.0,,2.0,"['관광지', '관광']",3.0,"['관광', '관광지', '캠핑']",1.0,['관광'],3.0,0,0,0,1,0
스프링데일CC,0.0,,0.0,,2.0,"['관광', '무장애']",4.0,"['체험', '레저', '관광', '무장애']",1.0,['관광'],4.0,0,0,0,1,0
신화워터파크,0.0,,0.0,,8.0,"['실내', '관광지', '관광', '무장애', '테마', '사계절', '어린이', '안전']",7.0,"['체험', '레저', '관광', '어린이', '수상', '관광지', '무장애']",1.0,['관광'],8.0,0,0,1,0,0
신효 생활개선회,0.0,,0.0,,2.0,"['관광', '어린이']",3.0,"['체험', '관광', '어린이']",1.0,['관광'],3.0,0,0,0,1,0
신효베스트마을,0.0,,0.0,,2.0,"['관광', '어린이']",5.0,"['체험', '관광', '마을', '어린이', '산책']",1.0,['관광'],5.0,0,0,0,1,0
썬플라워의원,0.0,,0.0,,1.0,['관광'],1.0,['관광'],1.0,['관광'],1.0,0,0,1,1,1
아라고나이트 고온천(디아넥스호텔),0.0,,0.0,,4.0,"['실내', '관광지', '관광', '겨울']",2.0,"['관광', '관광지']",1.0,['관광'],4.0,0,0,1,0,0
아라리오뮤지엄동문모텔1,0.0,,0.0,,8.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",3.0,"['관광', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",8.0,0,0,1,0,0
아라리오뮤지엄동문모텔2,0.0,,0.0,,8.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '사계절']",3.0,"['관광', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",8.0,0,0,1,0,0
아라리오뮤지엄탑동시네마,0.0,,0.0,,7.0,"['실내', '관광지', '관광', '박물관', '미술', '문화', '사계절']",2.0,"['관광', '관광지']",3.0,"['문화', '관광', '화관']",7.0,0,0,1,0,0
아름다운피부과,0.0,,0.0,,1.0,['관광'],1.0,['관광'],1.0,['관광'],1.0,0,0,1,1,1
아이스뮤지엄,0.0,,0.0,,6.0,"['실내', '관광지', '관광', '테마', '사계절', '어린이']",3.0,"['관광', '어린이', '관광지']",1.0,['관광'],6.0,0,0,1,0,0
아이존액트 볼링장,0.0,,0.0,,4.0,"['실내', '관광지', '관광', '사계절']",3.0,"['체험', '관광', '관광지']",1.0,['관광'],4.0,0,0,1,0,0
아침한의원 ,0.0,,0.0,,1.0,['관광'],1.0,['관광'],1.0,['관광'],1.0,0,0,1,1,1
아쿠아플라넷 제주,0.0,,0.0,,8.0,"['실내', '관광지', '관광', '무장애', '테마', '사계절', '어린이', '안전']",4.0,"['관광', '어린이', '관광지', '무장애']",1.0,['관광'],8.0,0,0,1,0,0
아프리카박물관,0.0,,0.0,,9.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울', '안전']",3.0,"['관광', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",9.0,0,0,1,0,0
아홉굿마을 낙천리 농어촌체험마을,0.0,,0.0,,3.0,"['관광', '사계절', '어린이']",5.0,"['체험', '관광', '마을', '어린이', '산책']",1.0,['관광'],5.0,0,0,0,1,0
알제이,0.0,,0.0,,2.0,"['관광지', '관광']",5.0,"['체험', '레저', '관광', '수상', '관광지']",1.0,['관광'],5.0,0,0,0,1,0
앙데팡당,0.0,,0.0,,2.0,"['관광지', '관광']",2.0,"['관광', '관광지']",1.0,['관광'],2.0,0,0,1,1,0
액티브파크,0.0,,0.0,,7.0,"['실내', '관광지', '관광', '무장애', '테마', '사계절', '어린이']",5.0,"['체험', '관광', '어린이', '관광지', '무장애']",1.0,['관광'],7.0,0,0,1,0,0
약천사,0.0,,0.0,,3.0,"['실내', '관광', '문화']",2.0,"['관광', '여름']",3.0,"['문화', '관광', '화관']",3.0,0,0,1,0,1
엄바위장승,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
연미마을(오라리 방화사건 현장),0.0,,0.0,,2.0,"['관광', '문화']",3.0,"['관광', '마을', '산책']",6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
영남동,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
영모원,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
예술공간 이아,0.0,,0.0,,1.0,['카페'],0.0,,1.0,['카페'],1.0,0,0,1,0,1
예초리포구,0.0,,0.0,,2.0,"['관광', '문화']",2.0,"['관광', '해변']",8.0,"['문화', '유적지', '관광', '역사', '유적', '포구', '해변', '화관']",8.0,0,0,0,0,1
오림반,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
오현단,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
왈종미술관,0.0,,0.0,,8.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",3.0,"['관광', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",8.0,0,0,1,0,0
요가느림원,0.0,,0.0,,2.0,"['관광지', '관광']",3.0,"['체험', '관광', '관광지']",1.0,['관광'],3.0,0,0,0,1,0
우도 봉수대,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
우도잠수함(제주씨월드),0.0,,0.0,,1.0,['어린이'],4.0,"['체험', '레저', '어린이', '수상']",0.0,,4.0,0,0,0,1,0
우포토 시네마 갤러리 카페,0.0,,0.0,,3.0,"['카페', '관광지', '관광']",2.0,"['관광', '관광지']",2.0,"['관광', '카페']",3.0,0,0,1,0,0
원동,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
유민미술관,0.0,,0.0,,7.0,"['실내', '관광지', '관광', '박물관', '미술', '문화', '사계절']",2.0,"['관광', '관광지']",3.0,"['문화', '관광', '화관']",7.0,0,0,1,0,0
유캠프,0.0,,0.0,,2.0,"['관광지', '관광']",2.0,"['관광', '관광지']",1.0,['관광'],2.0,0,0,1,1,0
육시우영,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
이덕구 산전,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
이랜드뮤지엄,0.0,,0.0,,6.0,"['실내', '관광지', '관광', '무장애', '테마', '사계절']",3.0,"['관광', '관광지', '무장애']",1.0,['관광'],6.0,0,0,1,0,0
이중섭거주지,0.0,,0.0,,3.0,"['관광', '문화', '사계절']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
이편한치과,0.0,,0.0,,1.0,['관광'],1.0,['관광'],1.0,['관광'],1.0,0,0,1,1,1
임문숙 가족 헛묘,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
점보빌리지,0.0,,0.0,,6.0,"['실내', '관광', '무장애', '테마', '사계절', '어린이']",3.0,"['관광', '어린이', '무장애']",1.0,['관광'],6.0,0,0,1,0,0
제로스테이션(제로포인트트레일),0.0,,0.0,,3.0,"['관광지', '관광', '사계절']",4.0,"['체험', '레저', '관광', '관광지']",1.0,['관광'],4.0,0,0,0,1,0
제원한의원,0.0,,0.0,,1.0,['관광'],1.0,['관광'],1.0,['관광'],1.0,0,0,1,1,1
제주 삼양동 유적,0.0,,0.0,,5.0,"['실내', '관광지', '관광', '무장애', '문화']",4.0,"['체험', '관광', '관광지', '무장애']",5.0,"['문화', '유적지', '관광', '역사', '유적']",5.0,0,0,1,0,1
제주교육박물관,0.0,,0.0,,8.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '사계절']",3.0,"['관광', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",8.0,0,0,1,0,0
제주국제공항,0.0,,0.0,,4.0,"['실내', '관광지', '관광', '무장애']",3.0,"['관광', '관광지', '무장애']",1.0,['관광'],4.0,0,0,1,0,0
제주국제공항(정뜨르비행장),0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
제주국제예술센터,0.0,,0.0,,6.0,"['실내', '관광지', '관광', '박물관', '미술', '사계절']",2.0,"['관광', '관광지']",1.0,['관광'],6.0,0,0,1,0,0
제주국제평화센터,0.0,,0.0,,7.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '사계절']",3.0,"['관광', '관광지', '무장애']",1.0,['관광'],7.0,0,0,1,0,0
제주농업학교 옛터,0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
제주다,0.0,,0.0,,2.0,"['관광', '어린이']",3.0,"['체험', '관광', '어린이']",1.0,['관광'],3.0,0,0,0,1,0
제주대학교병원,0.0,,0.0,,1.0,['관광'],1.0,['관광'],1.0,['관광'],1.0,0,0,1,1,1
제주도립김창열미술관,0.0,,0.0,,6.0,"['실내', '관광지', '관광', '박물관', '미술', '문화']",3.0,"['관광', '마을', '관광지']",3.0,"['문화', '관광', '화관']",6.0,0,0,1,0,0
제주롯데스카이힐컨트리클럽,0.0,,0.0,,2.0,"['관광', '무장애']",4.0,"['체험', '레저', '관광', '무장애']",1.0,['관광'],4.0,0,0,0,1,0
제주문예회관,0.0,,0.0,,6.0,"['실내', '관광', '박물관', '미술', '문화', '사계절']",1.0,['관광'],3.0,"['문화', '관광', '화관']",6.0,0,0,1,0,0
제주미래교육연구원 과학탐구체험장,0.0,,0.0,,1.0,['어린이'],1.0,['어린이'],0.0,,1.0,0,0,1,1,0
제주민속식품,0.0,,0.0,,1.0,['관광'],2.0,"['체험', '관광']",1.0,['관광'],2.0,0,0,0,1,0
제주바다체험장,0.0,,0.0,,3.0,"['관광', '사계절', '어린이']",5.0,"['체험', '레저', '관광', '어린이', '수상']",1.0,['관광'],5.0,0,0,0,1,0
제주별빛누리공원,0.0,,0.0,,7.0,"['실내', '관광지', '관광', '무장애', '테마', '어린이', '겨울']",4.0,"['관광', '어린이', '관광지', '무장애']",1.0,['관광'],7.0,0,0,1,0,0
제주시 충혼묘지 4·3추모비(박진경 추도비),0.0,,0.0,,2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
제주아리랑 NEW 혼,0.0,,0.0,,5.0,"['실내', '관광지', '관광', '무장애', '문화']",4.0,"['체험', '관광', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",5.0,0,0,1,0,0
제주아세안홀,0.0,,0.0,,1.0,['문화'],0.0,,1.0,['문화'],1.0,0,0,1,0,1
제주아트서커스,0.0,,0.0,,6.0,"['실내', '관광지', '관광', '무장애', '테마', '어린이']",4.0,"['관광', '어린이', '관광지', '무장애']",1.0,['관광'],6.0,0,0,1,0,0
제주아트센터,0.0,,0.0,,4.0,"['실내', '관광지', '관광', '문화']",2.0,"['관광', '관광지']",4.0,"['문화', '관광', '화관', '제주시']",4.0,0,0,1,0,1
제주안전체험관,0.0,,0.0,,5.0,"['실내', '관광지', '관광', '테마', '어린이']",4.0,"['체험', '관광', '어린이', '관광지']",1.0,['관광'],5.0,0,0,1,0,0
제주양떼목장,0.0,,0.0,,4.0,"['카페', '관광지', '관광', '어린이']",4.0,"['체험', '관광', '어린이', '관광지']",2.0,"['관광', '카페']",4.0,0,0,1,1,0
제주어울림감귤체험농장,0.0,,0.0,,2.0,"['관광지', '관광']",3.0,"['체험', '관광', '관광지']",1.0,['관광'],3.0,0,0,0,1,0
