관광지명,Group1,Group1_tag,group1_1,group1_1_tag,group1_2,group1_2_tag,Group2,Group2_tag,group2_1,group2_1_tag,group2_2,group2_2_tag,Group3,Group3_tag,group3_1,group3_1_tag,group3_2,group3_2_tag,Group4,Group4_tag,group4_1,group4_1_tag,group4_2,group4_2_tag,group4_3,group4_3_tag,Group5,Group5_tag,group5_1,group5_1_tag,group5_2,group5_2_tag
묵리마을,0.0,,0.0,,0.0,,1.0,"['커플', '휴식', '친구', '힐링', '관광']",0.0,"['관광', '커플']",1.0,"['커플', '친구', '휴식', '힐링', '관광']",0.0,,0.0,,0.0,,1.0,"['관광', '마을', '커플', '친구', '산책']",1.0,"['관광', '친구', '커플', '마을', '산책']",0.0,"['커플', '친구']",0.0,"['커플', '관광', '친구']",0.0,,0.0,,0.0,
문섬(서귀포해양도립공원),0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구', '부모', '어린이', '해변', '관광지', '관광']",1.0,"['포토', '스팟', '관광', '관광지', '맑음', '해변', '커플']",0.0,"['커플', '친구', '맑음', '부모', '어린이', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
"물메(물미, 수산봉)",0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '스팟', '휴식', '친구', '힐링']",0.0,"['포토', '스팟', '커플']",1.0,"['커플', '친구', '휴식', '힐링']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
"미야즈클로젯 (해녀복 대여, 해녀 스냅사진 촬영)",0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '스팟', '친구', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '무장애', '커플']",0.0,"['커플', '친구', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
미천굴,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '어린이', '여름', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '맑음', '무장애', '여름', '커플']",0.0,"['커플', '맑음', '어린이', '여름', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
민오름(조천읍),0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '스팟', '휴식', '힐링', '부모', '치유']",0.0,"['포토', '스팟', '커플']",1.0,"['커플', '휴식', '힐링', '부모', '치유']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
바늘오름,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '스팟', '휴식', '친구', '힐링', '부모', '관광', '사계절', '치유']",0.0,"['포토', '스팟', '관광', '커플']",1.0,"['커플', '친구', '휴식', '힐링', '부모', '치유', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
박수기정,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '자연', '스팟', '해변']",1.0,"['포토', '스팟', '해변']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
발자국화석공원,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '부모', '사계절']",1.0,"['포토', '커플']",1.0,"['커플', '부모']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
방림원,0.0,,0.0,,0.0,,1.0,"['경관', '자연', '휴식', '힐링', '관광지', '관광', '무장애', '동반']",1.0,"['관광', '동반', '관광지', '무장애']",0.0,"['휴식', '힐링', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
방선문,0.0,,0.0,,0.0,,1.0,"['경관', '자연', '휴식', '힐링']",0.0,,1.0,"['휴식', '힐링']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
방일리공원,0.0,,0.0,,0.0,,1.0,"['경관', '자연', '휴식', '힐링']",0.0,,1.0,"['휴식', '힐링']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
방주교회,0.0,,0.0,,0.0,,1.0,"['커플', '맑음', '친구', '부모', '어린이', '관광', '무장애', '사계절']",0.0,"['관광', '맑음', '무장애', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
백록담,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구', '사계절']",1.0,"['포토', '스팟', '맑음', '커플']",0.0,"['커플', '친구', '맑음']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
백제사 템플스테이,0.0,,0.0,,0.0,,1.0,"['커플', '휴식', '힐링', '관광', '사계절']",0.0,"['관광', '커플']",1.0,"['커플', '휴식', '힐링', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
범섬,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '자연', '맑음', '스팟', '휴식', '힐링', '치유']",0.0,"['포토', '스팟', '맑음']",1.0,"['맑음', '휴식', '힐링', '치유']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
법화사지,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '스팟', '휴식', '힐링', '부모', '어린이', '치유']",0.0,"['포토', '스팟', '커플']",1.0,"['커플', '휴식', '힐링', '부모', '어린이', '치유']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
별내린전망대,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '맑음', '스팟', '친구', '부모', '어린이']",0.0,"['포토', '스팟', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
보롬왓,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '관광지', '여름', '관광', '동반']",1.0,"['포토', '스팟', '관광', '동반', '관광지', '맑음', '여름', '커플']",0.0,"['커플', '친구', '맑음', '휴식', '힐링', '여름', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
보목포구,0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이', '해변']",0.0,"['맑음', '해변', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
북촌돌하르방미술관,0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '관광지', '관광', '동반']",1.0,"['관광', '동반', '관광지', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
붉은오름 자연휴양림,0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '휴식', '힐링', '관광지', '관광', '무장애']",1.0,"['관광', '관광지', '무장애', '커플']",1.0,"['커플', '휴식', '힐링', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
비양도,0.0,,0.0,,0.0,,1.0,"['경관', '자연', '맑음', '휴식', '힐링', '어린이', '여름', '일몰']",0.0,"['맑음', '여름']",1.0,"['맑음', '휴식', '힐링', '어린이', '여름']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
비양도등대,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '맑음', '스팟']",1.0,"['포토', '스팟', '맑음']",0.0,['맑음'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
비양도의 비양나무자생지,0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '맑음', '휴식', '친구', '힐링', '부모', '어린이']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
비자림,0.0,,0.0,,0.0,,1.0,"['경관', '자연', '힐링', '어린이', '여름', '관광', '무장애']",0.0,"['관광', '무장애', '여름']",1.0,"['힐링', '어린이', '여름', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
비치미오름,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구', '부모', '어린이']",0.0,"['포토', '스팟', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
사계 용머리해안 (해산물),0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '스팟', '휴식', '친구', '힐링', '부모', '사계절', '치유']",0.0,"['포토', '스팟', '커플']",1.0,"['커플', '친구', '휴식', '힐링', '부모', '치유']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
사계해변,0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '맑음', '휴식', '힐링', '해변']",0.0,"['맑음', '해변', '커플']",1.0,"['커플', '맑음', '휴식', '힐링']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
사계해안도로,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '해변']",1.0,"['포토', '스팟', '맑음', '해변', '커플']",0.0,"['커플', '맑음']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
사라봉공원,0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '친구', '관광', '무장애', '일몰']",1.0,"['관광', '무장애', '커플']",1.0,"['커플', '친구', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
산방산 수국,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구', '여름']",1.0,"['포토', '스팟', '맑음', '여름', '커플']",0.0,"['커플', '친구', '맑음', '여름']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
산방산둘레길,0.0,,0.0,,0.0,,1.0,"['경관', '자연', '관광지', '관광', '동반']",1.0,"['관광', '동반', '관광지']",0.0,['관광'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
산방산유람선,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '맑음', '스팟', '부모']",1.0,"['포토', '스팟', '맑음']",0.0,"['맑음', '부모']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
산방산탄산온천,0.0,,0.0,,0.0,,1.0,"['경관', '자연', '휴식', '힐링', '부모', '어린이', '관광지', '관광']",0.0,"['관광', '관광지']",1.0,"['휴식', '힐링', '부모', '어린이', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
산지등대,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '맑음', '스팟', '친구', '일몰']",1.0,"['포토', '스팟', '맑음']",0.0,"['친구', '맑음']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
산지천갤러리,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '스팟', '관광지', '관광', '사계절']",1.0,"['포토', '스팟', '관광', '관광지']",0.0,['관광'],1.0,"['실내', '관광지', '관광', '박물관', '미술', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '박물관', '미술', '사계절']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
산천단곰솔,0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '휴식', '친구', '힐링', '부모']",0.0,['커플'],1.0,"['커플', '친구', '휴식', '힐링', '부모']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
삼각봉,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '스팟', '친구', '부모', '사계절']",1.0,"['포토', '스팟', '커플']",1.0,"['커플', '친구', '부모']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
삼매봉,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '부모', '어린이', '사계절']",0.0,"['포토', '스팟', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
삼양방파제,0.0,,0.0,,0.0,,1.0,"['경관', '자연', '맑음', '휴식', '힐링', '해변', '여름']",0.0,"['맑음', '해변', '여름']",1.0,"['맑음', '휴식', '힐링', '여름']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
삼양해안도로,0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '맑음', '해변']",1.0,"['맑음', '해변', '커플']",0.0,"['커플', '맑음']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
새별프렌즈 (새별헤이요목장),0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '맑음', '휴식', '친구', '힐링', '어린이', '관광', '치유']",0.0,"['관광', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '어린이', '치유', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
새섬,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '자연', '맑음', '스팟']",1.0,"['포토', '스팟', '맑음']",0.0,['맑음'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
새시물,0.0,,0.0,,0.0,,1.0,"['경관', '자연', '휴식', '힐링']",0.0,,1.0,"['휴식', '힐링']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
새연교,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '맑음', '스팟', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '맑음', '무장애', '커플']",0.0,"['커플', '맑음', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
생각하는정원,0.0,,0.0,,0.0,,1.0,"['커플', '휴식', '힐링', '어린이', '관광지', '관광', '무장애', '동반']",1.0,"['관광', '동반', '관광지', '무장애', '커플']",1.0,"['커플', '휴식', '힐링', '어린이', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
샤이니숲길,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '자연', '스팟', '휴식', '힐링']",1.0,"['포토', '스팟']",1.0,"['휴식', '힐링']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서건도,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '자연', '스팟', '휴식', '힐링']",1.0,"['포토', '스팟']",1.0,"['휴식', '힐링']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서귀다원,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '여름']",0.0,"['포토', '스팟', '맑음', '여름', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '여름']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서귀포 하영올레,0.0,,0.0,,0.0,,1.0,"['경관', '자연', '휴식', '힐링', '관광지', '관광', '치유']",0.0,"['관광', '관광지']",1.0,"['휴식', '힐링', '치유', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서귀포자연휴양림,0.0,,0.0,,0.0,,1.0,"['경관', '자연', '휴식', '힐링', '관광지', '관광', '무장애', '사계절']",1.0,"['관광', '관광지', '무장애']",1.0,"['휴식', '힐링', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서귀포층패류화석산지,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '자연', '맑음', '스팟', '해변']",1.0,"['포토', '스팟', '맑음', '해변']",0.0,['맑음'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서귀포칠십리시공원,0.0,,0.0,,0.0,,1.0,"['커플', '맑음', '휴식', '힐링']",0.0,"['맑음', '커플']",1.0,"['커플', '맑음', '휴식', '힐링']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서귀포항,0.0,,0.0,,0.0,,1.0,"['커플', '맑음', '휴식', '친구', '힐링', '부모', '어린이', '일몰']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서귀포해안,0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '맑음', '휴식', '친구', '힐링', '해변']",0.0,"['맑음', '해변', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서머셋 제주신화월드 호텔앤리조트,0.0,,0.0,,0.0,,1.0,"['힐링', '관광', '무장애', '동반']",1.0,"['관광', '동반', '무장애']",0.0,"['힐링', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서영아리오름 / 용와이오름,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '부모', '관광지', '관광', '사계절', '치유']",0.0,"['포토', '스팟', '관광', '관광지', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '부모', '치유', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서중천탐방로,0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '맑음', '휴식', '친구', '힐링', '부모', '관광지', '관광']",0.0,"['관광', '관광지', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서프라이즈테마파크,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '스팟', '부모', '어린이', '관광지', '관광', '무장애', '동반']",1.0,"['포토', '스팟', '관광', '동반', '관광지', '무장애']",0.0,"['부모', '어린이', '관광']",1.0,"['관광지', '관광', '동반', '박물관', '무장애', '테마', '미술', '어린이', '안전']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '무장애', '테마', '박물관', '미술', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
선운정사,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '스팟', '휴식', '힐링', '부모', '여름', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '무장애', '여름']",1.0,"['휴식', '힐링', '부모', '여름', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
설쿰바당,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '자연', '맑음', '스팟', '여름']",1.0,"['포토', '스팟', '맑음', '여름']",0.0,"['맑음', '여름']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
섬생이,0.0,,0.0,,0.0,,1.0,"['경관', '자연', '휴식', '힐링']",0.0,,1.0,"['휴식', '힐링']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
섭지코지,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '해변', '관광지', '관광', '무장애', '동반']",1.0,"['포토', '스팟', '관광', '동반', '관광지', '맑음', '해변', '무장애', '커플']",0.0,"['커플', '맑음', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
성산 유채꽃재배단지,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '자연', '맑음', '스팟']",1.0,"['포토', '스팟', '맑음']",0.0,['맑음'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
성산~세화 해안도로,0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '맑음', '해변', '여름']",1.0,"['맑음', '해변', '여름', '커플']",0.0,"['커플', '맑음', '여름']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
성산오조리해안,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '해변']",1.0,"['포토', '스팟', '맑음', '해변', '커플']",0.0,"['커플', '맑음']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
성산일출봉(UNESCO 세계자연유산),0.0,,0.0,,0.0,,1.0,"['경관', '포토', '자연', '스팟', '부모', '관광지', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '관광지', '무장애']",0.0,"['부모', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
성산포항,0.0,,0.0,,0.0,,1.0,"['경관', '자연', '맑음', '해변']",1.0,"['맑음', '해변']",0.0,['맑음'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['해변', '경관', '맑음', '자연']",0.0,['해변'],1.0,"['경관', '자연', '맑음', '해변']"
성안올레,0.0,,0.0,,0.0,,1.0,"['커플', '친구', '부모']",0.0,['커플'],1.0,"['커플', '친구', '부모']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
성읍녹차마을,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '스팟', '친구', '부모', '어린이', '관광']",0.0,"['포토', '스팟', '관광', '커플']",1.0,"['커플', '친구', '부모', '어린이', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
성읍목장,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '맑음', '스팟']",1.0,"['포토', '스팟', '맑음']",0.0,['맑음'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
성이시돌목장,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '스팟', '관광지', '관광', '동반']",1.0,"['포토', '스팟', '관광', '동반', '관광지', '커플']",0.0,"['커플', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
섶섬(서귀포해양도립공원),0.0,,0.0,,0.0,,1.0,"['경관', '포토', '자연', '스팟', '휴식', '힐링', '관광지', '관광']",1.0,"['포토', '스팟', '관광', '관광지']",0.0,"['휴식', '힐링', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
세화해변,0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '맑음', '휴식', '힐링', '해변', '여름']",0.0,"['맑음', '해변', '여름', '커플']",1.0,"['커플', '맑음', '휴식', '힐링', '여름']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
세화해안도로,0.0,,0.0,,0.0,,1.0,"['커플', '맑음', '해변', '여름']",1.0,"['맑음', '해변', '여름', '커플']",0.0,"['커플', '맑음', '여름']",0.0,,0.0,,0.0,,1.0,"['맑음', '커플', '해변', '여름']",0.0,"['커플', '맑음']",1.0,"['맑음', '여름', '해변', '커플']",0.0,['커플'],0.0,,0.0,,0.0,
소남머리,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '스팟', '친구', '부모', '어린이']",0.0,"['포토', '스팟', '커플']",1.0,"['커플', '친구', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
소수산봉(족은물뫼),0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '친구', '부모', '어린이']",0.0,['커플'],1.0,"['커플', '친구', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
소정방폭포,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구', '부모', '어린이']",0.0,"['포토', '스팟', '맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
소천지,0.0,,0.0,,0.0,,1.0,"['경관', '포토', '자연', '스팟', '해변']",1.0,"['포토', '스팟', '해변']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
송악산,0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '맑음', '친구', '해변', '관광지', '관광', '무장애', '일몰']",1.0,"['관광', '관광지', '맑음', '해변', '무장애', '커플']",0.0,"['커플', '친구', '맑음', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
송악산둘레길,0.0,,0.0,,0.0,,1.0,"['경관', '자연', '관광지', '관광']",1.0,"['관광', '관광지']",0.0,['관광'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
쇠소깍,0.0,,0.0,,0.0,,1.0,"['경관', '커플', '자연', '맑음', '휴식', '힐링', '여름']",0.0,"['맑음', '여름', '커플']",1.0,"['커플', '맑음', '휴식', '힐링', '여름']",0.0,,0.0,,0.0,,1.0,"['체험', '레저', '맑음', '커플', '수상', '물놀이', '여름']",0.0,"['커플', '레저', '맑음']",1.0,"['레저', '맑음', '수상', '여름', '커플', '물놀이']",0.0,"['커플', '레저']",0.0,,0.0,,0.0,
